S.NO	ID	PGPT_ID	BACTERIA	PATH_COUNT	Lv1	Lv2	Lv3	Lv4	Lv5
1528	PGPT0006015	PGPT0006015-styA-K14481	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_STYRENE_DEGRADATION
1529	PGPT0006020	PGPT0006020-styB-K14482	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_STYRENE_DEGRADATION
1530	PGPT0006025	PGPT0006025-HGD|hmgA-K00451	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_STYRENE_OXIDE_DEGRADATION
1531	PGPT0006030	PGPT0006030-styC-K18312	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_STYRENE_OXIDE_DEGRADATION
1532	PGPT0006035	PGPT0006035-feaB-K00146	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_STYRENE_OXIDE_DEGRADATION# PGPT
1533	PGPT0006040	PGPT0006040-maiA|GSTZ1-K01800	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_STYRENE_OXIDE_DEGRADATION
1534	PGPT0006045	PGPT0006045-paaA-K02609	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETATE_DEGRADATION
1535	PGPT0006050	PGPT0006050-paaB-K02610	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETATE_DEGRADATION
1536	PGPT0006055	PGPT0006055-paaC-K02611	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETATE_DEGRADATION
1537	PGPT0006060	PGPT0006060-paaD-K02612	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETATE_DEGRADATION
1538	PGPT0006065	PGPT0006065-paaE-K02613	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETATE_DEGRADATION
1539	PGPT0006070	PGPT0006070-paaG-K15866	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETATE_DEGRADATION
1540	PGPT0006075	PGPT0006075-paaH|hbd|fadB|mmgB-K00074	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETATE_DEGRADATION
1541	PGPT0006080	PGPT0006080-paaI-K02614	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETATE_DEGRADATION
1542	PGPT0006085	PGPT0006085-paaJ-K02615	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETATE_DEGRADATION
1543	PGPT0006090	PGPT0006090-paaX-K02616	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETATE_DEGRADATION# PGPT
1544	PGPT0006095	PGPT0006095-paaY-K02617	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETATE_DEGRADATION
1545	PGPT0006100	PGPT0006100-paaZ-K02618	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETATE_DEGRADATION
1546	PGPT0006105	PGPT0006105-gctA-K01039	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_ACRYLONITRITE|ACRYLAMIDE_DEGRADATION
1547	PGPT0006110	PGPT0006110-gctB-K01040	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_ACRYLONITRITE|ACRYLAMIDE_DEGRADATION
1548	PGPT0006115	PGPT0006115-EC_3_5_1_4|amiE-K01426	Search me on PLaBA-db (KEGG hit)	6	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_ACRYLONITRITE|ACRYLAMIDE_DEGRADATION# PGPT
1549	PGPT0006120	PGPT0006120-EC_3_5_5_7-K01502	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_ACRYLONITRITE|ACRYLAMIDE_DEGRADATION
1550	PGPT0006125	PGPT0006125-lcdA-K20626	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_ACRYLONITRITE|ACRYLAMIDE_DEGRADATION
1551	PGPT0006130	PGPT0006130-lcdB-K20627	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_ACRYLONITRITE|ACRYLAMIDE_DEGRADATION
1552	PGPT0006135	PGPT0006135-oxdB-K10566	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_STYRENE|DERIVATE_DEGRADATION	XENOBIOTIC_PHENYLACETALDOXIME_DEGRADATION
1553	PGPT0006140	PGPT0006140-triA-K21593	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_ATRAZINE|DERIVATE_DEGRADATION	XENOBIOTIC_ANTHROAZINE|MELAMINE|AMMELIDE_DEGRADATION
1554	PGPT0006145	PGPT0006145-atzA-K05394	Pseudomonas sp. Strain ADP	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_ATRAZINE|DERIVATE_DEGRADATION	XENOBIOTIC_ANTHROAZINE|MELAMINE|AMMELIDE_DEGRADATION
1555	PGPT0006150	PGPT0006150-atzB-K03382	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_ATRAZINE|DERIVATE_DEGRADATION	XENOBIOTIC_ANTHROAZINE|MELAMINE|AMMELIDE_DEGRADATION
1556	PGPT0006155	PGPT0006155-atzC-K08710	Arthrobacter sp. ZXY-2,Pseudomonas sp. Strain ADP	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_ATRAZINE|DERIVATE_DEGRADATION	XENOBIOTIC_ANTHROAZINE|MELAMINE|AMMELIDE_DEGRADATION
1557	PGPT0006160	PGPT0006160-atzD-K03383	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_ATRAZINE|DERIVATE_DEGRADATION	XENOBIOTIC_CYANURIC_ACID_DEGRADATION
1558	PGPT0006165	PGPT0006165-atzE-K19837	Bradyrhizobium icense LMTR 13,Methylobacterium sp. 4-46,Bradyrhizobium japonicum USDA 6	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_ATRAZINE|DERIVATE_DEGRADATION	XENOBIOTIC_CYANURIC_ACID_DEGRADATION
1559	PGPT0006170	PGPT0006170-biuH-K23359	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_ATRAZINE|DERIVATE_DEGRADATION	XENOBIOTIC_BIURET_DEGRADATION
1560	PGPT0006175	PGPT0006175-nylB-K01453	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_CAPROLACTAM|DERIVATE_DEGRADATION	XENOBIOTIC_AMINOHEXANOATE_DEGRADATION
1561	PGPT0006180	PGPT0006180-nylC-K19963	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_CAPROLACTAM|DERIVATE_DEGRADATION	XENOBIOTIC_AMINOHEXANOATE_DEGRADATION
1562	PGPT0006185	PGPT0006185-nylA-K01471	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_CAPROLACTAM|DERIVATE_DEGRADATION	XENOBIOTIC_AMINOHEXANOATE_DEGRADATION
1563	PGPT0006190	PGPT0006190-chnE-K19962	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_CAPROLACTAM|DERIVATE_DEGRADATION	XENOBIOTIC_AMINOHEXANOATE_DEGRADATION
1564	PGPT0006195	PGPT0006195-aldH-K14519	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_CAPROLACTAM|DERIVATE_DEGRADATION	XENOBIOTIC_ADIPATE_DEGRADATION
1565	PGPT0006200	PGPT0006200-dcaA-K06446	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_CAPROLACTAM|DERIVATE_DEGRADATION	XENOBIOTIC_ADIPATE_DEGRADATION
1566	PGPT0006205	PGPT0006205-HADH_like-K00022	not_announced	2	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_CAPROLACTAM|DERIVATE_DEGRADATION	XENOBIOTIC_ADIPATE_DEGRADATION# PGPT
1567	PGPT0006210	PGPT0006210-bphAa|bphA1|bphA-K08689	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCB_DEGRADATION# PGPT
1568	PGPT0006215	PGPT0006215-bphAb|bphA2|bphE-K15750	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCB_DEGRADATION# PGPT
1569	PGPT0006220	PGPT0006220-bphAc|bphA3|bphF-K18087	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCB_DEGRADATION# PGPT
1570	PGPT0006225	PGPT0006225-bphAd|bphA4|bphG-K18088	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCB_DEGRADATION# PGPT
1571	PGPT0006230	PGPT0006230-bphB-K08690	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCB_DEGRADATION# PGPT
1572	PGPT0006235	PGPT0006235-bphB-K22676	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCB_DEGRADATION
1573	PGPT0006240	PGPT0006240-bphC-K00462	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCB_DEGRADATION# PGPT
1574	PGPT0006245	PGPT0006245-bphD-K10222	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCB_DEGRADATION# PGPT
1575	PGPT0006250	PGPT0006250-bphD-K22677	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_DDT|DDE|PCB_DEGRADATION
1576	PGPT0006255	PGPT0006255-dhl1-K22678	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_DDT|DDE|PCB_DEGRADATION
1577	PGPT0006260	PGPT0006260-carAa-K15751	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_CARBAZOLE|PCB_DEGRADATION
1578	PGPT0006265	PGPT0006265-carAc-K15752	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_CARBAZOLE|PCB_DEGRADATION
1579	PGPT0006270	PGPT0006270-carAd-K15753	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_CARBAZOLE|PCB_DEGRADATION
1580	PGPT0006275	PGPT0006275-carBa-K15754	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_CARBAZOLE|PCB_DEGRADATION
1581	PGPT0006280	PGPT0006280-carBb-K15755	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_CARBAZOLE|PCB_DEGRADATION
1582	PGPT0006285	PGPT0006285-carC-K15756	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_CARBAZOLE|PCB_DEGRADATION
1583	PGPT0006290	PGPT0006290-dbfA1-K14599	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCDD|PCDF_DEGRADATION# PGPT
1584	PGPT0006295	PGPT0006295-dbfA2-K14600	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCDD|PCDF_DEGRADATION# PGPT
1585	PGPT0006300	PGPT0006300-dbfB-K15749	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCDD|PCDF_DEGRADATION
1586	PGPT0006305	PGPT0006305-dxnA1-K22715	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCDD|PCDF_DEGRADATION
1587	PGPT0006310	PGPT0006310-dxnA2-K22716	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCDD|PCDF_DEGRADATION
1588	PGPT0006315	PGPT0006315-nahG-K00480	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_DIOXIN|DERIVATE_DEGRADATION	XENOBIOTIC_PCDD|PCDF_DEGRADATION# PGPT
1589	PGPT0005211	PGPT0005211-cynX|yeaN-K03449	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_CYANATE_DETOXIFICATION	XENOBIOTIC_CYANATE_UPTAKE
1590	PGPT0006320	PGPT0006320-nahB|doxE-K14582	not_announced	3	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_NAPHTALENE_DEGRADATION# PGPT
1591	PGPT0006325	PGPT0006325-nahC-K14583	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_NAPHTALENE_DEGRADATION
1592	PGPT0006330	PGPT0006330-nahD-K14584	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_NAPHTALENE_DEGRADATION
1593	PGPT0006335	PGPT0006335-nahE-K14585	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_NAPHTALENE_DEGRADATION
1594	PGPT0006340	PGPT0006340-nagG-K18242	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_NAPHTALENE_DEGRADATION
1595	PGPT0006345	PGPT0006345-nagH-K18243	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_NAPHTALENE_DEGRADATION
1596	PGPT0006350	PGPT0006350-nahF-K00152	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_NAPHTALENE_DEGRADATION
1597	PGPT0006355	PGPT0006355-frmA|ADH5|adhC-K00121	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION# PGPT
1598	PGPT0006360	PGPT0006360-adhE-K04072	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION# PGPT
1599	PGPT0006365	PGPT0006365-adhP-K13953	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION# PGPT
1600	PGPT0006370	PGPT0006370-yiaY-K13954	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION# PGPT
1601	PGPT0006375	PGPT0006375-EC_1_1_1_1|adh-K00001	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION# PGPT
1602	PGPT0006380	PGPT0006380-nmsA-K01670	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION
1603	PGPT0006385	PGPT0006385-nmoAB-K14586	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION
1604	PGPT0006390	PGPT0006390-nmsB-K15567	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION
1605	PGPT0006395	PGPT0006395-nmsC-K15568	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION
1606	PGPT0006400	PGPT0006400-bnsE-K15569	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION
1607	PGPT0006405	PGPT0006405-bnsF-K15570	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION
1608	PGPT0006410	PGPT0006410-bnsG-K15571	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION
1609	PGPT0006415	PGPT0006415-bnsH-K15572	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION
1610	PGPT0006420	PGPT0006420-bnsC-K15573	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION
1611	PGPT0006425	PGPT0006425-bnsA-K15574	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION
1612	PGPT0006430	PGPT0006430-bnsB-K15575	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION
1613	PGPT0006435	PGPT0006435-bnsD-K19958	not_announced	1	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_NAPHTALENE|DERIVATE_DEGRADATION	XENOBIOTIC_METHYLNAPHTALENE_DEGRADATION
1614	PGPT0006440	PGPT0006440-flnB-K14601	not_announced	2	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_POLYCYCLIC_AROMATIC_HYDROCARBON_DEGRADATION	XENOBIOTIC_FLUORENE_DEGRADTION# PGPT
1615	PGPT0006445	PGPT0006445-flnD1-K14602	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_POLYCYCLIC_AROMATIC_HYDROCARBON_DEGRADATION	XENOBIOTIC_FLUORENE_DEGRADTION# PGPT
1616	PGPT0006450	PGPT0006450-flnD2-K14603	not_announced	2	DIRECT_EFFECTS	BIO-REMEDIATION	XENOBIOTICS_BIODEGRADATION	XENOBIOTIC_POLYCYCLIC_AROMATIC_HYDROCARBON_DEGRADATION	XENOBIOTIC_FLUORENE_DEGRADTION# PGPT
